LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate
221,Jul,27,14:41:54,combo,sysctl,,kernel.core_uses_pid = 1,E201,kernel.core_uses_pid = <*>
222,Jul,27,14:41:59,combo,hcid,1690,HCI daemon ver 2.4 started,E76,HCI daemon ver <*>.<*> started
223,Jul,27,14:41:59,combo,bluetooth,,hcid startup succeeded,E2,<*> startup succeeded
224,Jul,27,14:41:59,combo,kernel,,audit(1122475266.4294965305:0): initialized,E62,audit(<*>.<*>:<*>): initialized
225,Jul,27,14:41:54,combo,network,,Setting network parameters:  succeeded,E77,Setting network parameters:  succeeded
226,Jul,27,14:41:59,combo,bluetooth,,sdpd startup succeeded,E2,<*> startup succeeded
227,Jul,27,14:41:59,combo,sdpd,1696,sdpd v1.5 started,E79,sdpd v<*>.<*> started
228,Jul,27,14:41:59,combo,kernel,,"Total HugeTLB memory allocated, 0",E63,"Total HugeTLB memory allocated, <*>"
229,Jul,27,14:41:54,combo,network,,Bringing up loopback interface:  succeeded,E80,Bringing up loopback interface:  succeeded
230,Jul,27,14:41:59,combo,kernel,,VFS: Disk quotas dquot_6.5.1,E65,VFS: Disk quotas dquot_<*>.<*>.<*>
231,Jul,27,14:41:59,combo,kernel,,"Dquot-cache hash table entries: 1024 (order 0, 4096 bytes)",E168,"Dquot-cache hash table entries: <*> (order <*>, <*> bytes)"
232,Jul,27,14:41:59,combo,kernel,,SELinux:  Registering netfilter hooks,E66,SELinux:  Registering netfilter hooks
233,Jul,27,14:41:59,combo,kernel,,Initializing Cryptographic API,E67,Initializing Cryptographic API
234,Jul,27,14:41:59,combo,kernel,,pci_hotplug: PCI Hot Plug PCI Core version: 0.5,E68,pci_hotplug: PCI Hot Plug PCI Core version: <*>.<*>
235,Jul,27,14:42:00,combo,kernel,,isapnp: Scanning for PnP cards...,E69,isapnp: Scanning for PnP cards...
236,Jul,27,14:42:00,combo,kernel,,isapnp: No Plug & Play device found,E70,isapnp: No Plug & Play device found
237,Jul,27,14:42:00,combo,kernel,,Real Time Clock Driver v1.12,E71,Real Time Clock Driver v<*>.<*>
238,Jul,27,14:42:00,combo,kernel,,Linux agpgart interface v0.100 (c) Dave Jones,E72,Linux agpgart interface v<*>.<*> (c) Dave Jones
239,Jul,27,14:42:00,combo,kernel,,agpgart: Detected an Intel i810 E Chipset.,E73,agpgart: Detected an Intel i810 E Chipset.
240,Jul,27,14:42:00,combo,kernel,,agpgart: Maximum main memory to use for agp memory: 93M,E74,agpgart: Maximum main memory to use for agp memory: <*>
241,Jul,27,14:42:00,combo,kernel,,agpgart: detected 4MB dedicated video ram.,E75,agpgart: detected <*> dedicated video ram.
242,Jul,27,14:42:00,combo,kernel,,agpgart: AGP aperture is 64M @ 0xf4000000,E78,agpgart: AGP aperture is <*> @ <*>
243,Jul,27,14:42:08,combo,kernel,,Bluetooth: Core ver 2.4,E81,Bluetooth: Core ver <*>.<*>
244,Jul,27,14:42:09,combo,kernel,,NET: Registered protocol family 31,E46,NET: Registered protocol family <*>
245,Jul,27,14:42:09,combo,kernel,,Bluetooth: HCI device and connection manager initialized,E82,Bluetooth: HCI device and connection manager initialized
246,Jul,27,14:42:09,combo,kernel,,Bluetooth: HCI socket layer initialized,E83,Bluetooth: HCI socket layer initialized
247,Jul,27,14:42:10,combo,kernel,,Bluetooth: L2CAP ver 2.1,E84,Bluetooth: L2CAP ver <*>.<*>
248,Jul,27,14:42:10,combo,kernel,,Bluetooth: L2CAP socket layer initialized,E85,Bluetooth: L2CAP socket layer initialized
249,Jul,27,14:42:10,combo,kernel,,Bluetooth: RFCOMM ver 1.2,E86,Bluetooth: RFCOMM ver <*>.<*>
250,Jul,27,14:42:11,combo,kernel,,Bluetooth: RFCOMM socket layer initialized,E87,Bluetooth: RFCOMM socket layer initialized
251,Jul,27,14:42:11,combo,kernel,,Bluetooth: RFCOMM TTY layer initialized,E88,Bluetooth: RFCOMM TTY layer initialized
252,Jul,27,14:42:11,combo,kernel,,"parport0: PC-style at 0x378 (0x778) [PCSPP,TRISTATE,EPP]",E186,"parport0: PC-style at <*> (<*>) [PCSPP,TRISTATE,EPP]"
253,Jul,27,14:42:11,combo,kernel,,parport0: irq 7 detected,E159,parport0: irq <*> detected
254,Jul,27,14:42:11,combo,kernel,,lp0: using parport0 (polling).,E89,lp0: using parport0 (polling).
255,Jul,27,14:42:11,combo,kernel,,lp0: console ready,E90,lp0: console ready
256,Jul,27,14:42:13,combo,cups,,cupsd startup succeeded,E2,<*> startup succeeded
257,Jul,27,14:42:13,combo,sshd,,succeeded,E91,succeeded
258,Jul,27,14:42:13,combo,xinetd,,xinetd startup succeeded,E2,<*> startup succeeded
259,Jul,27,14:42:15,combo,sendmail,,sendmail startup succeeded,E2,<*> startup succeeded
260,Jul,27,14:42:15,combo,sendmail,,sm-client startup succeeded,E2,<*> startup succeeded
261,Jul,27,14:42:16,combo,xinetd,2016,No such internal service: services/stream - DISABLING,E148,No such internal service: services/stream - DISABLING
262,Jul,27,14:42:17,combo,xinetd,2016,bind failed (Address already in use (errno = 98)). service = telnet,E169,bind failed (Address already in use (errno = <*>)). service = telnet
263,Jul,27,14:42:17,combo,xinetd,2016,Service telnet failed to start and is deactivated.,E147,Service telnet failed to start and is deactivated.
264,Jul,27,14:42:17,combo,xinetd,2016,xinetd Version 2.3.13 started with libwrap loadavg options compiled in.,E170,xinetd Version <*>.<*>.<*> started with libwrap loadavg options compiled in.
265,Jul,27,14:42:17,combo,xinetd,2016,Started working: 30 available services,E146,Started working: <*> available services
266,Jul,27,14:42:18,combo,spamassassin,,spamd startup succeeded,E2,<*> startup succeeded
267,Jul,27,14:42:19,combo,privoxy,,Jul 27 14:42:19 Privoxy(-150806400) Info: loading configuration file '/etc/privoxy/config':,E180,<*> Privoxy(<*>) Info: loading configuration file '/etc/privoxy/config':
268,Jul,27,14:42:20,combo,privoxy,,privoxy startup succeeded,E2,<*> startup succeeded
269,Jul,27,14:42:20,combo,gpm,2076,*** info [startup.c(95)]:,E93,*** info [<*>(<*>)]:
270,Jul,27,14:42:20,combo,gpm,2076,Started gpm successfully. Entered daemon mode.,E149,Started gpm successfully. Entered daemon mode.
271,Jul,27,14:42:20,combo,gpm,2076,*** info [mice.c(1766)]:,E93,*** info [<*>(<*>)]:
272,Jul,27,14:42:20,combo,gpm,2076,imps2: Auto-detected intellimouse PS/2,E156,imps2: Auto-detected intellimouse PS/2
273,Jul,27,14:42:20,combo,gpm,,gpm startup succeeded,E2,<*> startup succeeded
274,Jul,27,14:42:21,combo,su(pam_unix),2085,session opened for user htt by (uid=0),E94,session opened for user <*> by (uid=<*>)
275,Jul,27,14:42:21,combo,su(pam_unix),2085,session closed for user htt,E95,session closed for user <*>
276,Jul,27,14:42:21,combo,IIim,,htt startup succeeded,E2,<*> startup succeeded
277,Jul,27,14:42:21,combo,udev,2096,creating device node '/udev/lp0',E92,creating device node '/udev/<*>'
278,Jul,27,14:42:23,combo,htt_server,2088,started.,E96,started.
279,Jul,27,14:42:23,combo,canna,,succeeded,E91,succeeded
280,Jul,27,14:42:23,combo,crond,,crond startup succeeded,E2,<*> startup succeeded
281,Jul,27,14:42:25,combo,xfs,,xfs startup succeeded,E2,<*> startup succeeded
282,Jul,27,14:42:25,combo,anacron,,anacron startup succeeded,E2,<*> startup succeeded
283,Jul,27,14:42:25,combo,atd,,atd startup succeeded,E2,<*> startup succeeded
284,Jul,27,14:42:25,combo,readahead,,Starting background readahead:,E97,Starting background readahead:
285,Jul,27,14:42:26,combo,rc,,Starting readahead:  succeeded,E98,Starting readahead:  succeeded
286,Jul,27,14:42:27,combo,messagebus,,messagebus startup succeeded,E2,<*> startup succeeded
287,Jul,27,14:42:40,combo,httpd,,httpd startup succeeded,E2,<*> startup succeeded
288,Jul,27,14:42:43,combo,squid,2274,Squid Parent: child process 2276 started,E144,Squid Parent: child process <*> started
289,Jul,27,18:42:48,combo,named,2288,starting BIND 9.2.3 -u named -t /var/named/chroot,E166,starting BIND <*>.<*>.<*> -u named -t /var/named/chroot
290,Jul,27,18:42:48,combo,named,2288,using 1 CPU,E99,using <*> CPU
291,Jul,27,14:42:48,combo,named,,named startup succeeded,E2,<*> startup succeeded
292,Jul,27,18:42:48,combo,named,2288,loading configuration from '/etc/named.conf',E100,loading configuration from '/etc/named.conf'
293,Jul,27,18:42:48,combo,named,2288,"listening on IPv4 interface lo, 127.0.0.1#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
294,Jul,27,18:42:48,combo,named,2288,"listening on IPv4 interface eth0, 63.126.79.67#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
295,Jul,27,18:42:48,combo,named,2288,"listening on IPv4 interface eth0:1, 63.126.79.69#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
296,Jul,27,18:42:48,combo,named,2288,"listening on IPv4 interface eth0:2, 63.126.79.70#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
297,Jul,27,18:42:48,combo,named,2288,"listening on IPv4 interface eth0:3, 63.126.79.71#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
298,Jul,27,18:42:48,combo,named,2288,"listening on IPv4 interface eth0:4, 63.126.79.72#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
299,Jul,27,18:42:48,combo,named,2288,"listening on IPv4 interface eth0:5, 63.126.79.73#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
300,Jul,27,18:42:48,combo,named,2288,"listening on IPv4 interface eth0:6, 63.126.79.75#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
301,Jul,27,18:42:48,combo,named,2288,"listening on IPv4 interface eth0:7, 63.126.79.80#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
302,Jul,27,18:42:48,combo,named,2288,"listening on IPv4 interface eth0:8, 63.126.79.81#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
303,Jul,27,18:42:49,combo,named,2288,"listening on IPv4 interface eth0:9, 63.126.79.82#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
304,Jul,27,18:42:50,combo,named,2288,"listening on IPv4 interface eth0:10, 63.126.79.83#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
305,Jul,27,18:42:50,combo,named,2288,"listening on IPv4 interface eth0:11, 63.126.79.84#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
306,Jul,27,14:42:50,combo,snmpd,,snmpd startup succeeded,E2,<*> startup succeeded
307,Jul,27,18:42:50,combo,named,2288,"listening on IPv4 interface eth0:12, 63.126.79.85#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
308,Jul,27,18:42:51,combo,named,2288,"listening on IPv4 interface eth0:13, 63.126.79.87#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
309,Jul,27,14:42:52,combo,snmpd,2300,NET-SNMP version 5.1.1,E143,NET-SNMP version <*>.<*>.<*>
310,Jul,27,18:42:52,combo,named,2288,"listening on IPv4 interface eth0:14, 63.126.79.89#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
311,Jul,27,14:42:53,combo,ntpd,,ntpd startup succeeded,E2,<*> startup succeeded
312,Jul,27,14:42:53,combo,ntpd,2317,ntpd 4.2.0@1.1161-r Thu Mar 11 11:46:39 EST 2004 (1),E176,ntpd <*>.<*>.<*>@<*>.<*>-r Thu Mar <*> <*>:<*>:<*> EST <*> (<*>)
313,Jul,27,18:42:53,combo,named,2288,"listening on IPv4 interface eth0:15, 63.126.79.90#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
314,Jul,27,18:42:54,combo,named,2288,"listening on IPv4 interface eth0:16, 63.126.79.95#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
315,Jul,27,18:42:54,combo,named,2288,"listening on IPv4 interface eth0:17, 63.126.79.100#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
316,Jul,27,18:42:55,combo,named,2288,"listening on IPv4 interface eth0:18, 63.126.79.105#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
317,Jul,27,14:42:55,combo,ntpd,2317,precision = 1.000 usec,E139,precision = <*>.<*> usec
318,Jul,27,18:42:55,combo,named,2288,"listening on IPv4 interface eth0:19, 63.126.79.110#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
319,Jul,27,18:42:56,combo,named,2288,"listening on IPv4 interface eth0:20, 63.126.79.115#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
320,Jul,27,14:42:56,combo,ntpd,2317,kernel time sync status 0040,E102,kernel time sync status <*>
321,Jul,27,18:42:56,combo,named,2288,"listening on IPv4 interface eth0:21, 63.126.79.120#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
322,Jul,27,14:42:57,combo,ntpd,2317,frequency initialized 0.000 PPM from /var/lib/ntp/drift,E171,frequency initialized <*>.<*> PPM from /var/lib/ntp/drif
323,Jul,27,18:42:57,combo,named,2288,"listening on IPv4 interface eth0:22, 63.126.79.125#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
324,Jul,27,14:42:57,combo,ntpd,2317,"configure: keyword ""authenticate"" unknown, line ignored",E138,"configure: keyword ""authenticate"" unknown, line ignored"
325,Jul,27,18:42:58,combo,named,2288,couldn't add command channel 127.0.0.1#953: not found,E103,couldn't add command channel <*>: not found
326,Jul,27,18:42:58,combo,named,2288,couldn't add command channel ::1#953: not found,E103,couldn't add command channel <*>: not found
327,Jul,27,14:42:58,combo,mysqld,,Starting MySQL:  succeeded,E137,Starting MySQL:  succeeded
328,Jul,27,18:42:58,combo,named,2288,running,E104,running
329,Jul,27,14:42:58,combo,rsyncd,2373,"rsyncd version 2.6.2 starting, listening on port 873",E105,"rsyncd version <*>.<*>.<*> starting, listening on port <*>"
330,Jul,27,14:42:59,combo,mdmonitor,,mdadm succeeded,E106,<*> succeeded
331,Sep,19,5:57:53,combo,cups,,cupsd startup succeeded,E2,<*> startup succeeded
332,Sep,19,5:57:53,combo,sshd,,succeeded,E91,succeeded
333,Sep,19,5:57:53,combo,xinetd,,xinetd startup succeeded,E2,<*> startup succeeded
334,Sep,19,5:57:54,combo,sendmail,,sendmail startup succeeded,E2,<*> startup succeeded
335,Sep,19,5:57:54,combo,sendmail,,sm-client startup succeeded,E2,<*> startup succeeded
336,Sep,19,5:57:55,combo,xinetd,2034,No such internal service: services/stream - DISABLING,E148,No such internal service: services/stream - DISABLING
337,Sep,19,5:57:56,combo,xinetd,2034,bind failed (Address already in use (errno = 98)). service = telnet,E169,bind failed (Address already in use (errno = <*>)). service = telnet
338,Sep,19,5:57:56,combo,xinetd,2034,Service telnet failed to start and is deactivated.,E147,Service telnet failed to start and is deactivated.
339,Sep,19,5:57:56,combo,xinetd,2034,xinetd Version 2.3.13 started with libwrap loadavg options compiled in.,E170,xinetd Version <*>.<*>.<*> started with libwrap loadavg options compiled in.
340,Sep,19,5:57:56,combo,xinetd,2034,Started working: 30 available services,E146,Started working: <*> available services
341,Sep,19,5:57:57,combo,spamassassin,,spamd startup succeeded,E2,<*> startup succeeded
342,Sep,19,5:57:58,combo,privoxy,,Sep 19 05:57:58 Privoxy(-150429568) Info: loading configuration file '/etc/privoxy/config':,E180,<*> Privoxy(<*>) Info: loading configuration file '/etc/privoxy/config':
343,Sep,19,5:57:59,combo,privoxy,,privoxy startup succeeded,E2,<*> startup succeeded
344,Sep,19,5:57:59,combo,gpm,2094,*** info [startup.c(95)]:,E93,*** info [<*>(<*>)]:
345,Sep,19,5:57:59,combo,gpm,2094,Started gpm successfully. Entered daemon mode.,E149,Started gpm successfully. Entered daemon mode.
346,Sep,19,5:57:59,combo,gpm,2094,*** info [mice.c(1766)]:,E93,*** info [<*>(<*>)]:
347,Sep,19,5:57:59,combo,gpm,2094,imps2: Auto-detected intellimouse PS/2,E156,imps2: Auto-detected intellimouse PS/2
348,Sep,19,5:58:00,combo,gpm,,gpm startup succeeded,E2,<*> startup succeeded
349,Sep,19,5:58:00,combo,su(pam_unix),2103,session opened for user htt by (uid=0),E94,session opened for user <*> by (uid=<*>)
350,Sep,19,5:58:00,combo,su(pam_unix),2103,session closed for user htt,E95,session closed for user <*>
351,Sep,19,5:58:00,combo,IIim,,htt startup succeeded,E2,<*> startup succeeded
352,Sep,19,5:58:01,combo,udev,2119,creating device node '/udev/lp0',E92,creating device node '/udev/<*>'
353,Sep,19,5:58:02,combo,htt_server,2106,started.,E96,started.
354,Sep,19,5:58:03,combo,canna,,succeeded,E91,succeeded
355,Sep,19,5:58:03,combo,crond,,crond startup succeeded,E2,<*> startup succeeded
356,Sep,19,5:58:05,combo,xfs,,xfs startup succeeded,E2,<*> startup succeeded
357,Sep,19,5:58:05,combo,anacron,,anacron startup succeeded,E2,<*> startup succeeded
358,Sep,19,5:58:05,combo,atd,,atd startup succeeded,E2,<*> startup succeeded
359,Sep,19,5:58:05,combo,readahead,,Starting background readahead:,E97,Starting background readahead:
360,Sep,19,5:58:06,combo,rc,,Starting readahead:  succeeded,E98,Starting readahead:  succeeded
361,Sep,19,5:58:07,combo,messagebus,,messagebus startup succeeded,E2,<*> startup succeeded
362,Sep,19,5:58:19,combo,httpd,,httpd startup succeeded,E2,<*> startup succeeded
363,Sep,19,5:58:21,combo,squid,2292,Squid Parent: child process 2294 started,E144,Squid Parent: child process <*> started
364,Sep,19,9:58:25,combo,named,2305,starting BIND 9.2.3 -u named -t /var/named/chroot,E166,starting BIND <*>.<*>.<*> -u named -t /var/named/chroot
365,Sep,19,9:58:25,combo,named,2305,using 1 CPU,E99,using <*> CPU
366,Sep,19,5:58:25,combo,named,,named startup succeeded,E2,<*> startup succeeded
367,Sep,19,9:58:26,combo,named,2305,loading configuration from '/etc/named.conf',E100,loading configuration from '/etc/named.conf'
368,Sep,19,9:58:26,combo,named,2305,"listening on IPv4 interface lo, 127.0.0.1#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
369,Sep,19,9:58:26,combo,named,2305,"listening on IPv4 interface eth0, 63.126.79.67#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
370,Sep,19,9:58:26,combo,named,2305,"listening on IPv4 interface eth0:1, 63.126.79.69#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
371,Sep,19,9:58:26,combo,named,2305,"listening on IPv4 interface eth0:2, 63.126.79.70#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
372,Sep,19,9:58:26,combo,named,2305,"listening on IPv4 interface eth0:3, 63.126.79.71#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
373,Sep,19,9:58:26,combo,named,2305,"listening on IPv4 interface eth0:4, 63.126.79.72#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
374,Sep,19,9:58:26,combo,named,2305,"listening on IPv4 interface eth0:5, 63.126.79.73#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
375,Sep,19,9:58:26,combo,named,2305,"listening on IPv4 interface eth0:6, 63.126.79.75#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
376,Sep,19,9:58:26,combo,named,2305,"listening on IPv4 interface eth0:7, 63.126.79.80#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
377,Sep,19,9:58:26,combo,named,2305,"listening on IPv4 interface eth0:8, 63.126.79.81#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
378,Sep,19,9:58:26,combo,named,2305,"listening on IPv4 interface eth0:9, 63.126.79.82#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
379,Sep,19,9:58:27,combo,named,2305,"listening on IPv4 interface eth0:10, 63.126.79.83#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
380,Sep,19,9:58:27,combo,named,2305,"listening on IPv4 interface eth0:11, 63.126.79.84#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
381,Sep,19,5:58:27,combo,snmpd,,snmpd startup succeeded,E2,<*> startup succeeded
382,Sep,19,9:58:28,combo,named,2305,"listening on IPv4 interface eth0:12, 63.126.79.85#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
383,Sep,19,9:58:29,combo,named,2305,"listening on IPv4 interface eth0:13, 63.126.79.87#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
384,Sep,19,5:58:29,combo,snmpd,2317,NET-SNMP version 5.1.1,E143,NET-SNMP version <*>.<*>.<*>
385,Sep,19,9:58:29,combo,named,2305,"listening on IPv4 interface eth0:14, 63.126.79.89#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
386,Sep,19,5:58:29,combo,ntpd,2326,ntpd 4.2.0@1.1161-r Thu Mar 11 11:46:39 EST 2004 (1),E176,ntpd <*>.<*>.<*>@<*>.<*>-r Thu Mar <*> <*>:<*>:<*> EST <*> (<*>)
387,Sep,19,5:58:29,combo,ntpd,,ntpd startup succeeded,E2,<*> startup succeeded
388,Sep,19,9:58:30,combo,named,2305,"listening on IPv4 interface eth0:15, 63.126.79.90#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
389,Sep,19,9:58:31,combo,named,2305,"listening on IPv4 interface eth0:16, 63.126.79.95#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
390,Sep,19,9:58:32,combo,named,2305,"listening on IPv4 interface eth0:17, 63.126.79.100#53",E101,listening on IPv4 interface <*> <*>.<*>.<*>.<*>#<*>
